,COD_HECHO,DEP,MUN,CODMUN,FECHA,REVIEW,NOMBREDEP,NOMBREMUN,CODDEP,CODRegion,longitude,latitude,REVIEW_mundep,CODDEPAL,CODDEPALlist,CODDEPALlist2
1713,33975,VALLE_DEL_CAUCA,BOLIVAR,76100,24/01/2019,tiempo transcurrido emision documento advertencia at seguido presentandose hechos desplazamientos individuales acuden afectados mecanismo proteccion salvaguardar vidas integridad personal incluso bienes patrimoniales amenazas muerte extorsion hurtos mediante uso fuerza dos casos homicidios multiples,Valle del Cauca,Bolívar,76,Andina,-76.18487178,4.338629455,,Valle del Cauca,['valledelcauca'],['valledelcauca']
1714,34149,VALLE_DEL_CAUCA,BOLIVAR,76100,10/02/2019,hechos aislados zona montaosa municipio bolivar roldanillo valle cauca asesinados tres hombres identificados benjamin rojas aos jorge ivan herrera cristian daniel diaz casos ocurrieron vereda cabuyal sector retiro cti fiscalia general nacion encargado realizar inspeccion lugar hechos recolectar pruebas levantamiento cadaveres jovenes jorge ivan cristian diaz encontraban vivienda vereda cabuyal atacados sujetos utilizaron escopetas,Valle del Cauca,Bolívar,76,Andina,-76.18487178,4.338629455,zona bolivar roldanillo valle cauca herrera retiro,Valle del Cauca,['valledelcauca'],['valledelcauca']
1715,33978,CAUCA,BALBOA,19075,25/01/2019,carga explosiva activada cuatro encapuchados paso patrulla policia departamento cauca ubicado suroeste pais dejar heridos si daos materiales informaron fuentes oficiales hecho ocurrio carretera municipio balboa policia alertada ciudadano presencia cuatro desconocidos parecer robando patrullas recepcionan dicha informacion verifican veracidad ciudadanos cercanos confirman situacion vez inicia desplazamiento sector activado artefacto explosivo costado via dijo comandante policia cauca fabio rojas,Cauca,Balboa,19,Pacifico,-77.21648454,2.041352148,paso cauca balboa cauca,Cauca,['cauca'],['cauca']
1716,34616,CAUCA,BALBOA,19075,24/03/2019,presento homicidio agricultor zona rural municipio precisamente vereda tachuelo limita municipio argelia,Cauca,Balboa,19,Pacifico,-77.21648454,2.041352148,zona argelia,Cauca,['cauca'],['cauca']
1717,35854,CAUCA,BALBOA,19075,12/07/2019,varias personas heridas reten ejercito balboa cauca hechos materia investigacion parte autoridades competentes tropas ejercito encontraban desarrollo operaciones control territorial sector conocido cruce san alfonso municipio balboa resultaron agredidas cumplimiento deber parte personas pertenecientes parecer grupos servicio narcotrafico mediante puesto control tropas observan aproximacion vehiculo tipo camion venia siendo escoltado unas motocicletas realiza seal pare conductor automotor hizo caso omiso intentando entonces arrollar soldados encontraban via accion produjo activacion protocolos seguridad consistentes intentar detener automotor procediendo accionar armas persuadir conductor vehiculo logrando detener marcha evidenciando interior encontraban canecas cada aproximadamente galones acetona precursor quimico seria empleado procesamiento pasta base coca,Cauca,Balboa,19,Pacifico,-77.21648454,2.041352148,reten balboa cauca san balboa pare,Cauca,['cauca'],['cauca']
1718,36108,CAUCA,BALBOA,19075,3/08/2019,registran combates sector pureto cuales dejan saldo dos heridos muerto,Cauca,Balboa,19,Pacifico,-77.21648454,2.041352148,,Cauca,['cauca'],['cauca']
1719,36148,CAUCA,BALBOA,19075,8/08/2019,disidencias farc grupo autodenomina autodefensas gaitanistas protagonizaron choques armados dejan menos cuatro integrantes estructuras muertos organizaciones disputan manejo rutas narcotrafico,Cauca,Balboa,19,Pacifico,-77.21648454,2.041352148,,Cauca,['cauca'],['cauca']
1720,36149,CAUCA,BALBOA,19075,8/08/2019,pobladores corregimiento bermeja encontraron cuerpos dos hombres calcinados lado motocicleta tambien incinerada metros cadaver hombre dicen haber identificado tres hombres parte grupo seis llego semanas atras cobrar extorsion mal llamado impuesto nombre autodefensas gaitanistas tambien conocidas clan golfo,Cauca,Balboa,19,Pacifico,-77.21648454,2.041352148,,Cauca,['cauca'],['cauca']
1721,33980,CHOCO,RIO_IRO,27580,25/01/2019,seor abel antonio perea perea gerente empresas aguas publica municipio rio iro recibe llamada telefonica parecer integrantes guerrilla eln frente cacique calarca fines extorsivos advirtiendo estan predios funciona planta tratamiento acueducto santa rita cabecera municipal rio iro exigen suma economica dejar funcionar acueducto ser asi amenazan instalar aei muse alrededor predio atentar familiares,Chocó,Río Iro,27,Pacifico,-76.47236056,5.185409754,antonio rio iro calarca santa rio iro,Chocó,['choco'],['choco']
1722,33985,ANTIOQUIA,PEÑOL,5541,26/01/2019,samuel gallo asesinado interior local comercial laboraba municipio peol antioquia dos hombres agredieron arma blanca gallo reconocido liderar actividades favor comunidad tambien aspiro dos oportunidades concejo municipal hacia unas denuncias graves acerca posibles hechos corrupcion municipio sealo oscar yesid zapata vocero organizacion nodo antioquia dos presuntos victimarios menor edad detenidos minutos despues hechos samuel gallo habia denunciado amenazas muerte dos lideres sociales asesinados antioquia,Antioquia,Peñol,5,Andina,-75.21238785,6.221623547999999,peol antioquia antioquia antioquia,Antioquia,['antioquia'],['antioquia']
1723,33988,NORTE_DE_SANTANDER,OCAÑA,54498,27/01/2019,mas recientes horas ejercito logro desactivacion carga explosiva habia sido abandonada via ocaa cucuta autoridades presumen eln estaria tras hecho mas cinco horas dicho tramo vial inhabilitado luego reportara hallazgo paquete mas kilos explosivos lugar mientras grupo antiexplosivos ejercito logro desactivacion manera controlada tal confirmo general mauricio moreno comandante segunda division ejercito hecho presento sector conocido alcolsure parecer carga habia sido abandonada alli presuntamente atentar poblacion fuerza publica luego recibido aviso parte poblacion presencia paquete explosivo punto activaron protocolos seguridad autoridades encargaran identificacion carga evaluar riesgo explosion,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,ocaa cucuta,Norte de Santander,['nortedesantander'],['nortedesantander']
1724,34017,NORTE_DE_SANTANDER,OCAÑA,54498,29/01/2019,capturados cuatro integrantes pelusos capturados encuentran alias zamora catalogado sicario teorama alias cordero keiler kevin autoridades allanaron casa barrio colinas provincia lugar pelusos guardaban armamento usaban delinquir,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,teorama,Norte de Santander,['nortedesantander'],['nortedesantander']
1725,34215,NORTE_DE_SANTANDER,OCAÑA,54498,17/02/2019,tropas ejercito trabajo conjunto fuerza area coordinado policia interangencial fiscalia general nacion logran ultimas horas capturar alias ronal cabecilla compaia hugo alberto aguilar grupo armado organizado pelusos identificado dentro cartel mas buscados justicia norte santander despues arduo trabajo inteligencia militar seguimiento permanente estructuras terroristas delinquen catatumbo tropas fuerza despliegue rapido n lograron establecer paradero alias ronal dando cumplimiento junto policia judicial orden captura vigente delitos rebelion concierto delinquir captura golpea estrategicamente grupo armado organizado pelusos ultima semana gracias contundencia operaciones militares logrado capturar tres cabecillas diferentes zonas catatumbo debilitando desarrollo actividades delictivas norte santander,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,alberto norte santander norte santander,Norte de Santander,['nortedesantander'],['nortedesantander']
1726,34241,NORTE_DE_SANTANDER,OCAÑA,54498,19/02/2019,marco campaa militar policial esparta capturado alias ronal cabecilla compaia hugo alberto aguilar grupo armado organizado pelusos tropas ejercito trabajo conjunto fuerza aerea coordinado policia interangencial fiscalia general nacion logran ultimas horas capturar alias ronal cabecilla compaia hugo alberto aguilar grupo armado organizado pelusos identificado dentro cartel mas buscados justicia norte santander despues arduo trabajo inteligencia militar seguimiento permanente estructuras terroristas delinquen catatumbo tropas fuerza despliegue rapido n lograron establecer paradero alias ronal dando cumplimiento junto policia judicial orden captura vigente delitos rebelion concierto delinquir capturado trasladado via area ciudad ocaa posteriormente entregado autoridades competentes dar continuidad procesos judicializacion,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,alberto alberto norte santander ciudad ocaa,Norte de Santander,['nortedesantander'],['nortedesantander']
1727,35169,NORTE_DE_SANTANDER,OCAÑA,54498,16/05/2019,autoridades buscan responsables homicidio mujer asesinada ultimas horas municipio ocaa hechos registraron barrio colinas provincia mujer identificada maria carmen florez aos aos encontraba inmediaciones residencia atacada desconocidos,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,ocaa maria carmen,Norte de Santander,['nortedesantander'],['nortedesantander']
1728,35404,NORTE_DE_SANTANDER,OCAÑA,54498,6/06/2019,tropas segunda division ejercito coordinacion policia norte santander fiscalia general nacion capturaron alias penco integrante grupo armado organizado epl sujeto capturado encargado cobro dineros producto extorsiones secuestros homicidios cometidos municipios hacari tarra cucuta ser entregados alias pacora cabecilla estructura,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,norte santander hacari tarra cucuta pacora,Norte de Santander,['nortedesantander'],['nortedesantander']
1729,35756,NORTE_DE_SANTANDER,OCAÑA,54498,8/07/2019,sede fiscalia general nacion ubicada municipio ocaa atacada cuatro granadas horas madrugada lunes,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,ocaa,Norte de Santander,['nortedesantander'],['nortedesantander']
1730,35782,NORTE_DE_SANTANDER,OCAÑA,54498,9/07/2019,thor canino antiexplosivo cuerpo tecnico investigacion cti fiscalia evito lunes ataque instalaciones ente investigador ocaa mas grave canino junto guia hallo dos explosivos improvisados alrededores sede barrio buenos aires,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,ocaa buenos aires,Norte de Santander,['nortedesantander'],['nortedesantander']
1731,35785,NORTE_DE_SANTANDER,OCAÑA,54498,9/07/2019,nuevo ataque armado perpetrado noche martes inmediaciones fiscalia ocaa departamento norte santander hechos presentaron personal inteligencia policia patrullaba cerca instalaciones fiscalia ubicada barrio buenos aires sorprendidos rafagas fusil parte desconocidos uniformados respaldados grupo operativo especial seguridad goes respondio manera inmediata ataque armado extendio minutos,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,nuevo ocaa norte santander buenos aires,Norte de Santander,['nortedesantander'],['nortedesantander']
1732,35807,NORTE_DE_SANTANDER,OCAÑA,54498,10/07/2019,activacion carga explosiva via lleva cucuta ocaa dejo policia herido mas aturdimiento trauma auditivo accion violenta registro momentos dos uniformados realizaban labores patrullaje motocicleta institucion cerca estacion servicio,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,cucuta ocaa,Norte de Santander,['nortedesantander'],['nortedesantander']
1733,35871,NORTE_DE_SANTANDER,OCAÑA,54498,16/07/2019,dos policias victimas activacion carga explosiva posteriormente asesinados fusil momentos movilizaban moto corregimiento ermita via comunica ocaa abrego,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,ocaa abrego,Norte de Santander,['nortedesantander'],['nortedesantander']
1734,35965,NORTE_DE_SANTANDER,OCAÑA,54498,24/07/2019,lucero pilar quintero angarita aos recibio siete impactos arma fuego diferentes partes cuerpo encontraba tienda sector hecho tambien resulto herida pie derecho madre cielo mercedes angarita navarro aos intento impedir accion sicarios huyeron sector motocicleta,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,pilar,Norte de Santander,['nortedesantander'],['nortedesantander']
1735,36060,NORTE_DE_SANTANDER,OCAÑA,54498,1/08/2019,dos policiasfueron victimas ataque bala cobro vidas barrio sauces ocaa alparecer ejecutado eln secretario gobierno norte santander luis albertodiaz dijo rcn radio dos uniformados trasladaban moto pleno casco urbanode ocaa objetivo atender llamado hurto habia registrado unavivienda atacados fusil cuatro hombres varios minutossegun funcionario acuerdo reporte entregado policia accion violentafue ejecutada armas largas estrategia utilizada eln delinque zona,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,ocaa norte santander luis ocaa zona,Norte de Santander,['nortedesantander'],['nortedesantander']
1736,36061,NORTE_DE_SANTANDER,OCAÑA,54498,31/07/2019,uniformadosde policia norte santander resultaron heridos luego emboscada presentada enzona centrica municipio ocaa norte santander autoridades estan tras lapista responsables accion criminal dejo gravemente herido losoficiales policia sufrio heridas momento perder control sumotocicleta caer medio fuerte balacera extendio varios minutos lazona mientras trataba auxiliar compaero impactado arma defuego f,Norte de Santander,Ocaña,54,Andina,-73.35109661,8.234808085,norte santander ocaa norte santander medio fuerte,Norte de Santander,['nortedesantander'],['nortedesantander']
