CODIGO,DEPARTAMENTO_HECHO,MUNICIPIO_HECHO,COD_DANE,PDET_ETCR,FECHA_EVENTO,MES_HECHO,ANNO_HECHO,TIPO_EVENTO,SUB_TIPO_EVENTO,PRESUNTO_AUTOR ,DESCRIPCION_PRELIMINAR,FUENTE,CATEGORIA_EVENTO
36143,CALDAS,MANIZALES,17001,0,8/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"200 pastillas de droga sintética incautaron las autoridades a dos hombres de 22 y 25 años quienes también fueron capturados. Estas píldoras se distribuyen entre los más jóvenes debido a su llamativa imagen, pues se caracterizan por tener forma de muñecos animados como Homero Simpson y Hellow Kitty. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
36144,NARIÑO,SAN_ANDRES_DE_TUMACO,52835,ETCR - PDET,8/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"Luego de varios días de seguimiento y la denuncia oportuna de algunas personas, fueron capturadas dos personas que, acusadas del delito de extorsión, se trata de Darwin Sebastián Yaluzán Gamboa de 22 años y Luis Armando Daza Yaluzán de 21 años, es de anotar que estas personas son oriundas del municipio de Yacuanquer al sur de Nariño. ",HSB NOTICIAS,ACCIONES_INSTITUCIONALES
36145,LA_GUAJIRA,DIBULLA,44090,PDET,8/08/2019,8,2019,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS," En un operativo conjunto del CTI de la Fiscalía y el Ejército, se destruyó el laboratorio artesanal construido en madera, Entre los elementos destruidos se hallaban 50 galones de combustible tipo gasolina, 20 galones de guarapo en proceso para pasta base de coca e insumos de 50 kilos de cemento. al parecer, el lugar pertenecía a la banda delincuencial “Los Pachencas”.",CARACOL RADIO,ACCIONES_INSTITUCIONALES
36146,VALLE_DEL_CAUCA,CALI,76001,0,7/08/2019,8,2019,OTRO_TIPO_DE_EVENTO,OTROS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Un grupo especial de investigación e inteligencia fue dispuesto por la Policía Metropolitana de Cali, para atender el caso de los tres comunicadores y dos camarógrafos, pertenecientes a medios de comunicación en Cali, amenazados recientemente, a través de mensajes de texto por presuntas disidencias de las Farc. ",RCN RADIO,OTRO_TIPO_DE_EVENTOS
36147,PUTUMAYO,PUERTO_ASIS,86568,ETCR - PDET,12/07/2019,7,2019,SECUESTRO_TOMA_DE_REHENES,OTROS,NO_PRECISA,"
En la mañana de ayer, 11 de julio, fue secuestrado Santiago Santander Figueroa, de ocho años, en el barrio Luis Carlos Galán, de Puerto Asís (Putumayo). El niño fue raptado por dos hombres que se movilizaban en una moto de color verde, placas KLX, mientras jugaba con unos amigos",UARIV,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36148,CAUCA,BALBOA,19075,PDET,8/08/2019,8,2019,ACCIONES_ARMADAS,ENFRENTAMIENTOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Disidencias de las Farc y un grupo que se autodenomina como Autodefensas Gaitanistas de Colombia, protagonizaron choques armados que dejan por lo menos cuatro integrantes de esas estructuras muertos. Estas organizaciones se disputan el manejo de las rutas del narcotráfico. ",RCN RADIO,ACCIONES_ARMADAS
36149,CAUCA,BALBOA,19075,PDET,8/08/2019,8,2019,HOMICIDIOS,OTROS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Pobladores del corregimiento La Bermeja, encontraron los cuerpos de dos hombres calcinados, uno sobre otro, al lado de una motocicleta también incinerada. A 300 metros el cadáver de otro hombre. Algunos dicen haber identificado a estos tres hombres como parte del grupo de seis que llegó semanas atrás a cobrar la extorsión, mal llamado “impuesto”, a nombre de las Autodefensas Gaitanistas de Colombia, también conocidas como el Clan del Golfo.",EL COLOMBIANO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36150,ANTIOQUIA,MEDELLIN,5001,0,9/08/2019,8,2019,HOMICIDIOS,OTROS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,"Un hombre fue asesinado y su cadáver dejado en una vivienda abandonada en el sector de los Juaquinillos, en el barrio Belén Rincón, comuna 16, suroccidente de Medellín. Sobre los hechos, las autoridades no descartan que haya sido una actuación sicarial de integrantes de estructuras armadas. ",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36151,NARIÑO,SAN_ANDRES_DE_TUMACO,52835,ETCR - PDET,9/08/2019,8,2019,HOMICIDIOS,OTROS,NO_PRECISA,"Las autoridades de Nariño investigan el asesinato de tres personas, cuyos cuerpos fueron hallados en el kilómetro 50, a unos doscientos metros de la vía principal del corregimiento de la Espriella. Las víctimas tenían 26, 27 y 31 años, dos eran oriundas de Samaniego y una de Pasto, confirmó el secretario de gobierno de la región Mario Vitery. ",CARACOL RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36152,CORDOBA,SAN_JOSE_DE_URE,23682,PDET,9/08/2019,8,2019,HOMICIDIOS,OTROS,NO_PRECISA,"La fundación social Cordoberxia señala en un comunicado que, un nuevo asesinato de un campesino ocurrió en zona rural de San José de Uré. De acuerdo con lo denunciado por la fundación de derechos humanos, la nueva víctima es Juan Luna, quien vivía cerca al corregimiento Versalles. ",CARACOL RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36153,ARAUCA,SARAVENA,81736,PDET,9/08/2019,8,2019,HOMICIDIOS,AUTORIDADES_LOCALES,NO_PRECISA,"Se presenta una acción sicarial en la zona de San Luis municipio de Saravena, La víctima fue identificada por las autoridades como José Luis Rincón Medina, soldado profesional adscrito al Grupo Mecanizado No. 18 General Gabriel Revéiz Pizarro con sede en esta localidad del Piedemonte Llanero. ",MI CURILLO CAQUETÁ,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36154,CAQUETA,FLORENCIA,18001,PDET,9/08/2019,8,2019,OTRO_TIPO_DE_EVENTO,OTROS,NO_PRECISA,"Joaquín Ernesto Ortiz, Fiscal séptimo de Florencia salió de la ciudad junto a su familia. Según contó, un paquete fue dejado frente a su vivienda, en el interior había un panfleto intimidante que lo obligaba a irse para proteger su vida y la de su familia.",MI CURILLO CAQUETÁ,OTRO_TIPO_DE_EVENTOS
36155,EXTERIOR,OTROS_OTROS,,,9/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NARCOTRAFICANTES,"A disposición de las autoridades estadounidenses y a la espera que un juez le resuelva su situación judicial, quedó el empresario samario Camilo Dávila Jimeno, quien habría sido capturado en México, por presuntos nexos con el narcotráfico. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
36156,CAUCA,SANTANDER_DE_QUILICHAO,19698,PDET,9/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Tropas de la Tercera Brigada del Ejército Nacional, en coordinación con la Policía Nacional y la Fiscalía, lograron la captura de tres integrantes de la columna móvil Dagoberto Ramos, grupo armado organizado residual que se encontraban en la vereda Vilachi.",CARACOL RADIO,ACCIONES_INSTITUCIONALES
36157,ATLANTICO,BARRANQUILLA,8001,0,9/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"Detectives del CTI de la Fiscalía y miembros de la Segunda Brigada del Ejército detuvieron a nueve personas en diligencias llevadas a cabo en el conjunto residencial, estas capturas están relacionadas a una investigación de la Fiscalía General de la Nación por el delito de narcotráfico.",EL HERALDO,ACCIONES_INSTITUCIONALES
36158,HUILA,NEIVA,41001,0,9/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"La Fiscalía General de la Nación logró la captura de dos personas con fines de extradición por tráfico de estupefacientes a nivel transnacional. Los capturados fueron identificados como Alfredo Molano Cutiva y Aldemar Soto Charry, ambos están siendo solicitados por la Corte Distrital de los Estados Unidos para el Distrito de Columbia por el delito de tráfico de estupefacientes. ",DIARIO DEL HUILA,ACCIONES_INSTITUCIONALES
36159,NARIÑO,SAN_ANDRES_DE_TUMACO,52835,ETCR - PDET,8/08/2019,8,2019,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,"Hombres de la Armada Nacional realizan la incautación de más de una tonelada de clorhidrato de cocaína, cargamento avaluado en más de 30 millones de dólares. ",BLU RADIO,ACCIONES_INSTITUCIONALES
36160,RISARALDA,PEREIRA,66001,0,9/08/2019,8,2019,OTRO_TIPO_DE_EVENTO,OTROS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,"Según una investigación, adelantada por el Movimiento Nacional de Víctimas, en el área metropolitana Pereira y Dosquebradas, existen cerca 80 bandas delincuenciales que están utilizando las 'chapas' y nombres de grandes grupos criminales, a manera de franquicia, para cometer todo tipo de delitos.",RCN RADIO,OTRO_TIPO_DE_EVENTOS
36161,VALLE_DEL_CAUCA,CALI,76001,0,9/08/2019,8,2019,OTRO_TIPO_DE_EVENTO,OTROS,NARCOTRAFICANTES,"Durante una audiencia sobre la crisis humanitaria, que se realizó en la ciudad de Cali, Jhoany Carlos Alberto Palacios Mosquera, gobernador del departamento del Chocó, denunció la presencia de los carteles mexicanos en esta zona del pacífico y el reclutamiento a menores de edad, situación que es investigada por las autoridades.",RCN RADIO,OTRO_TIPO_DE_EVENTOS
36162,NORTE_DE_SANTANDER,ABREGO,54003,0,9/08/2019,8,2019,OTRO_TIPO_DE_EVENTO,OTROS,GUERRILLA,"Los resultados del informe sobre la violencia desbordada en el Catatumbo, la ONG Human Rights Watch (HRW), volvió a poner sobre la mesa la crisis de seguridad que se ha desatado en esta región del país. Según HRW, grupos ilegales en armas y otros delincuenciales como el ELN, EPL, así como las disidencias de las Farc, actúan permanentemente en la zona, afectando a los cerca de 300 mil habitantes con que cuenta el Catatumbo.",RCN RADIO,OTRO_TIPO_DE_EVENTOS
36163,ARAUCA,ARAUQUITA,81065,ETCR - PDET,10/08/2019,8,2019,ACCIONES_ARMADAS,ATAQUE_A_INFRAESTRUCTURA_PETROLERA,NO_PRECISA,"Un nuevo atentado contra la
infraestructura petrolera se registró este sábado en inmediaciones de la vereda La Bancas
en jurisdicción del municipio de Arauquita (Arauca), donde al parecer, con utilización de
explosivos, fue averiada la tubería que transporta el crudo. La empresa Ecopetrol de forma
inmediata activó el Plan de Contingencia junto con los protocolos establecidos ante este tipo
de anomalías, con ocasión del atentado registrado en el KP020+550 del Oleoducto Caño
Limón Coveñas.",RCN RADIO,ACCIONES_ARMADAS
36164,NORTE_DE_SANTANDER,LA_PLAYA,54398,0,10/08/2019,8,2019,ACCIONES_ARMADAS,RETEN_ILEGAL,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"Una comisión del
Ministerio de Trabajo y el alcalde del municipio de Hacarí (Norte de Santander), estuvieron
retenidos durante varias horas, por parte de miembros de la guerrilla del EPL, en hechos
ocurridos en el sector conocido como Aspacicas. De acuerdo con las primeras informaciones
de las autoridades, varios hombres armados interceptaron los vehículos oficiales que se
desplazaban en la vía que de la población de Ocaña, conduce a Hacarí, mientras se conoció
que al parecer obligaron a los ocupantes a permanecer en ese lugar por un par de horas.
Luego de esta retención, el alcalde del municipio de Hacarí, Milcíades Pinzón, señaló en
diálogo con RCN Radio, que los integrantes de ese grupo armado ilegal, les quitaron sus
equipos celulares y medios de comunicación. El funcionario agregó que ""estas personas que
estaban bloqueando la vía, le quitaron el arma al escolta que me acompañaba y nos dejaron
a un lado de la vía. Después nos dejaron pasar y afortunadamente no pasó a mayores"".
Pinzón afirmó que una comisión del Ministerio del Trabajo también fue obligada a retornar a
la ciudad de Cúcuta, luego del retén en el que debieron permanecer varias horas.",RCN RADIO,ACCIONES_ARMADAS
36165,ANTIOQUIA,FRONTINO,5284,0,9/08/2019,8,2019,HOMICIDIOS,OTROS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"Enfrentamientos entre
el Clan del Golfo y el ELN en zona rural del municipio de Frontino, Antioquia, dejan hasta
ahora un saldo de tres personas fallecidas y un herido. Entre las víctimas mortales hay un
presunto integrante del Clan del Golfo, un civil y un indígena menor de edad identificado
como Luis Alberto Jumí Bailarín. Pese a que los hechos ocurrieron en la noche de este
jueves, no ha sido posible el levantamiento de los cuerpos pues la zona de los combates
está a una distancia de 6 horas del casco urbano de esta localidad. Además, algunos de los
pobladores aseguran que continúan los tiroteos. La secretaria de Gobierno de Antioquia
Victoria Eugenia Ramírez, confirmó que la masacre ocurrió en una de las zonas de
reagrupamiento de los excombatientes de las Farc ubicada en el centro poblado La
Blanquita Murri.",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36166,NORTE_DE_SANTANDER,CONVENCION,54206,PDET,10/08/2019,8,2019,HOMICIDIOS,OTROS,NO_PRECISA,"Dos personas
asesinadas en Convención, Catatumbo, en menos de seis horas. El primer caso ocurrió cerca
de la 1:00 de la tarde, cuando hombres armados atacaron a bala a Duvan Casadiegos
Novoa, de 21 años. Este joven buscaba llegar hasta su casa cerca del corregimiento de
Guamal cuando lo atacaron dos personas armadas en pleno casco urbano de Convención.
Otro hecho ocurrió cerca de las 5:00 de la tarde en el corregimiento de Llano Grande, en la
vía que comunica a Ocaña con Convención.",BLU RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36167,ANTIOQUIA,BELLO,5088,0,10/08/2019,8,2019,HOMICIDIOS,OTROS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,"Las autoridades del departamento
de Antioquia investigan un nuevo caso de asesinato en el municipio de Bello, con el que la
cifra de crímenes en esa región del país, ascendió a 104. De acuerdo con las primeras
informaciones, momentos de pánico vivieron los habitantes de esa población tras quedar en
medio de una balacera protagonizada por sicarios en el barrio Niquía de Bello. Allí un
hombre fue asesinado luego de recibir más de 20 impactos con arma de fuego.",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36168,VICHADA,PUERTO_CARREÑO,99001,0,10/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"Se logró la
captura de alias ‘Arauca’, cabecilla urbano del Grupo Delincuencia Organizado- GDO
‘Puntilleros’ y alias ‘Araña’ cabecilla de la red sicarial, tras operativo conjunto llevado a cabo
en Puerto Carreño, Vichada. En una operación coordinada, conjunta e interagencial entre la
DIJIN de la Policía Vichada, la SIPOL Vichada y la Fuerza de Tarea Ares, se llevó a cabo una
operación simultánea, realizada en los municipios de Santa Rosalía y Puerto Carreño en el
Vichada, donde se ubicó un importante material de guerra que sería empleado por el G.D.O
‘Puntilleros’, estructura Libertadores del Vichada en su intención de adelantar actividades de
narcotráfico y amedrentar a la población del oriente Colombiano. Entre los elementos
incautados están un (01) mortero de 80 mm, (08) granadas de 80 mm, 04 fusiles y
munición de diferente calibre",FUERZA AEREA COLOMBIANA,ACCIONES_INSTITUCIONALES
36169,ANTIOQUIA,CAUCASIA,5154,PDET,10/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"Se logró en el corregimiento
de Río Man, municipio de Caucasia, Antioquia, la captura de seis individuos dedicados a esta
práctica ilegal, al igual que la destrucción de un laboratorio de procesamiento de pasta base
de coca en el corregimiento Puerto Bélgica del municipio de Cáceres. Las operaciones se
realizaron de manera conjunta entre la Fuerza Aérea Colombiana y el Ejército Nacional,
dando continuidad a las acciones que se han desarrollado en el Bajo Cauca antioqueño y
que afectan de manera directa las finanzas del Grupo Armado Organizado –GAO los
“Caparros”. Se incautaron también insumos utilizados para el procesamiento de clorhidrato
de cocaína y equipos de comunicación que servían para el actuar delictivo de este GAO,
intimidando a la población civil que habita en esta zona del departamento. F",FUERZA AEREA COLOMBIANA,ACCIONES_INSTITUCIONALES
36170,NARIÑO,SAN_ANDRES_DE_TUMACO,52835,ETCR - PDET,11/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"La Fuerza de
Tarea Conjunta Hércules, la Armada de Colombia y la Fiscalía General de la Nación, llevaron
a cabo la operación Renacer VII, en la vereda Palo Seco, zona rural del municipio de
Tumaco - Nariño, logrando la captura del sujeto Yeison Cortes, alias ‘Chuky’, cabecilla de la
comisión Palo Seco del Grupo Armado Organizado Residual, Oliver Sinisterra.",ARMADA NACIONAL,ACCIONES_INSTITUCIONALES
36171,NORTE_DE_SANTANDER,HACARI,54344,PDET,11/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GUERRILLA,"Soldados del
Batallón de Despliegue Rápido n.° 7, lograron la captura de Alias Nilson, en el casco urbano
del municipio de Hacarí, Norte de Santander, quien se desempeñaba como cabecilla de
comisión del GAO - ELN en el corregimiento de Mesitas. A este individuo se le acusa de ser
uno de los responsables a la afectación de nuestras tropas en el desarrollo de combates en
el año 2018 en donde resultó herido uno de nuestros hombres, asimismo es sindicado del
delito de concierto por delinquir, porte y tráfico ilegal de armas.",EJERCITO NACIONAL,ACCIONES_INSTITUCIONALES
36172,NARIÑO,PASTO,52001,0,11/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"Un hombre fue capturado por las autoridades por transportar 429 kilos de clorhidrato de cocaína en la ciudad de Pasto. El procesado fue capturado en flagrancia por la Policía de Tránsito y Transporte en un puesto de control ubicado en el kilómetro 13 a la altura del sector de Daza, jurisdicción del municipio de Pasto. Los uniformados indicaron que el señalado se transportaba con 429 kilos y 400 gramos de clorhidrato de cocaína, por lo que fue dejado a disposición de las
autoridades competentes",DIARIO DEL SUR,ACCIONES_INSTITUCIONALES
36173,CESAR,AGUSTIN_CODAZZI,20013,PDET,11/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"Policías de la
seccional Tránsito y Transporte capturaron a un hombre que se transportaba en camioneta
particular en la que transportaba 25 kilos de cocaína en la modalidad de caleta. La captura
se dio mientras las autoridades adelantaban actividades de registro y control en jurisdicción
del municipio de Codazzi, Cesar, cuando detienen el vehículo tipo camioneta, marca
Hyundai, línea Veracruz, color gris, de placas KIV-761, conducido por Jorge Arturo Sánchez,
oriundo de Río de Oro, quien manifestó que venía del municipio de Aguachica con destino a
Riohacha, La Guajira",EL PILON,ACCIONES_INSTITUCIONALES
