Cod Depto,Departamento,Cod en texto ,Municipio,Dirección Territorial ,Director Territorial ,Alcalde,Población 2017,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista , Atentados, Combates, Enfrentamientos , Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Minas Antipersonal, Munición sin Explotar y artefacto explosivo improvisado",Secuestro,Tortura,"Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles ,Puntos de Atención,Personas Atendidas,Solicitudes de AH,Solicitudes de Registro,Solicitudes de Oferta,Otras Solicitudes,Total Solicitudes Recibidas,Priorizado,En Construcción,En Formulación,En proceso de contratación,En Funcionamiento ,Misiones Humanitarias 2012-2017,Emergencias Humanitarias 2012-2017,Incluido,No Incluido,Excluido,En Valoración,RECEPCIÓN FORMATOS / Defensoria,RECEPCIÓN FORMATOS / Personeria,RECEPCIÓN FORMATOS / Procuraduria,RECEPCIÓN FORMATOS / Entidad No Informa ,RECEPCIÓN FORMATOS / Consulados,Beneficiarios Dinero Atención Humanitaria,Valor Dinero Atención Humanitaria,Beneficiarios especie Atención Humanitaria,Valor especie Atención Humanitaria,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Hogares,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Personas,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - con discapacidad,Atencion Humanitaria 2012-2017 - Giros,Atencion Humanitaria 2012-2017- Valor,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Víctimas,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Valor,PAARI - Módulo de Reparación 2012- 2017 - Víctimas,PAARI - Módulo de Reparación 2012- 2017 - NNA,Estrategia de Recuperación Emocional ,Indemnizaciones 2012-2017 - No. de Indemnizaciones,Indemnizaciones 2012-2017 - Valor,Programa de Acompañamiento 2017 - Con intención de recibir acompañamiento,Programa de Acompañamiento 2017 - En un Negocio,Programa de Acompañamiento 2017 - En Terreno Rural ,Programa de Acompañamiento 2017 - En Vivienda,Programa de Acompañamiento 2017 - En Educación,Identificación,Acercamiento ,Alistamiento ,Pre-Consulta o Consulta Previa,Caracterización del Daño,Diagnóstico del Daño,Diseño y Formulación,En Fase de Diseño e Implementación del PIRC,PIRC aprobado por CTJ,Sin Especificar,Total SRC en el municipio,SIN FUD,SRC en Valoración,SRC Incluido,DEVOLUCION MP ,SRC No Incluido,SRC Indentificados,Apoyo a Entes Territoriales,Atención y Ayuda Humanitaria ,Proyectos de Infraestructura Social y Comunitaria,Indemnizaciones,Centros Regionales *(Aporte  Unidad Victimas)
27,Chocó,27491, Nóvita,Choco,Betty Eugenia Moreno Moreno,Deyler Eduardo Camacho Mosquera,"7,963",983,732,0,64,1,0,947,32,5,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,93,121,0,1,0,216,0,0,0,1,0,0,0,81,213,6,688,419,6,8,40,1,120,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,386,0,0
27,Chocó,27495, Nuquí,Choco,Betty Eugenia Moreno Moreno,Everto López Perea,"8,775","2,549","1,182",2,115,5,0,"2,655",17,1,6,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,5,167,20,0,0,0,199,1,0,0,0,0,349,134,59,163,7,"1,448","1,014",6,8,60,0,0,0,0,10,4,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,134,"1,023",74,0,0
27,Chocó,27580, Río Iró,Choco,Betty Eugenia Moreno Moreno,Rigoberto Mosquera Mosquera,"10,042","2,557","1,737",4,61,10,4,"2,662",38,3,1,0,4,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,6,403,52,0,4,38,421,0,0,0,9,4,0,0,141,465,29,"1,401",954,11,15,15,1,1,0,0,7,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,969,204,0,0
27,Chocó,27600, Río Quito,Choco,Betty Eugenia Moreno Moreno,Heraclio Mena Romaña,"9,180","1,691","1,182",0,3,0,0,"1,744",8,0,1,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,211,44,0,2,0,256,1,0,0,0,0,0,0,161,458,20,"1,283",953,6,8,194,1,0,0,0,12,1,3,6,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,961,0,0,0
27,Chocó,27660, San José Del Palmar,Choco,Betty Eugenia Moreno Moreno,León Fabio Marín Moncada,"4,768","1,847","1,485",10,85,1,19,"1,677",185,3,6,15,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4,219,70,0,0,0,293,0,0,0,0,0,0,0,163,556,23,934,562,10,13,119,14,1,0,0,13,2,2,7,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,575,240,0,0
27,Chocó,27745, Sipí,Choco,Betty Eugenia Moreno Moreno,Luis Ángel Largacha Caicedo,"4,154","2,290","1,984",27,19,0,0,"2,301",0,0,1,0,3,0,180,0,0,0,0,0,0,0,0,0,0,0,0,4,7,221,65,0,0,0,286,0,0,0,0,0,444,110,83,267,6,"2,389","1,457",2,3,32,1,251,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,2,110,"1,459",587,0,0
27,Chocó,27787, Tadó,Choco,Betty Eugenia Moreno Moreno,Arismendy Agustín García Mosquera,"19,043","9,128","6,973",16,105,3,36,"9,206",365,1,6,0,7,0,374,1,"7,021","4,768","1,326",10,"3,659","9,763",0,0,0,0,0,11,14,"1,739",301,0,4,111,"2,002",0,0,0,0,0,330,304,"1,462","5,315",214,"8,654","5,220",40,49,"1,441",6,336,330,"2,055",201,46,9,122,22,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,304,"5,269",0,"2,055",0
27,Chocó,27810, Unión Panamericana,Choco,Betty Eugenia Moreno Moreno,Martin Elías Aguilar Hurtado,"9,904","1,061",826,8,103,1,9,"1,004",63,0,2,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,148,0,4,7,386,0,0,0,0,0,0,0,111,338,16,"1,129",668,0,0,91,1,40,0,0,23,2,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0
23,Córdoba,23500, Moñitos,Córdoba,Manuel De los Reyes Pacheco, Álvaro José Casseres Matoza,"28,294","3,618","2,780",0,119,0,2,"3,596",65,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,598,301,0,1,38,873,3,0,0,0,0,63,6,280,"1,015",39,"2,616","1,477",4,5,258,0,216,44,341,18,0,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"1,482",0,341,0
23,Córdoba,23001, Montería,Córdoba,Manuel De los Reyes Pacheco,Marcos Daniel Pineda García,"453,931","130,976","106,623",332,545,121,"4,708","115,308","17,946",53,113,66,36,0,124,1,"99,145","66,245","13,212",348,"42,994","122,799",1,0,0,0,1,27,11,"23,476","6,366",0,77,"8,556","10,183","11,448",0,0,780,521,50,16,"39,487","115,614","3,808","115,107","62,392",226,288,"29,743",248,"2,180","13,674","80,150","1,619",496,154,812,121,3,0,0,0,0,0,0,0,2,0,5,1,0,4,0,1,6,536,"62,681",5,"80,150","1,394"
23,Córdoba,23068, Ayapel,Córdoba,Manuel De los Reyes Pacheco,Marisel Náder Náder,"53,152","4,853","3,826",0,23,28,65,"4,641",280,0,12,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,12,5,866,438,0,7,105,"1,216",0,0,0,3,2,325,5,536,"2,378",93,"4,401","2,426",9,11,236,1,4,179,"1,250",23,8,1,9,3,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,8,"2,437",0,"1,250",0
23,Córdoba,23079, Buenavista,Córdoba,Manuel De los Reyes Pacheco,Miguel Emiro Guzmán Mieles,"22,191","2,888","2,033",4,9,4,14,"2,817",202,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,8,468,135,0,4,67,545,0,0,0,0,0,427,103,348,"1,414",47,"3,272","2,088",15,18,182,2,5,197,"1,231",15,7,0,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,103,"2,105",477,"1,231",0
94,Guainía,94888, Morichal,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,"1,305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Córdoba,23090, Canalete,Córdoba,Manuel De los Reyes Pacheco, Armando José Lambertínez Bolaño,"22,542","3,503","2,630",0,6,1,10,"3,432",165,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,2,689,267,0,7,82,878,3,0,0,0,0,0,0,429,"1,551",51,"2,172","1,102",2,2,560,1,3,202,877,47,15,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,104",352,877,0
23,Córdoba,23162, Cereté,Córdoba,Manuel De los Reyes Pacheco, Salim Hamed Chagüi Flórez,"93,039","8,070","6,452",26,71,8,37,"7,835",461,4,9,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"1,341",573,0,6,83,"1,869",0,0,0,2,1,0,0,955,"3,450",156,"6,926","3,659",13,16,"1,139",3,205,474,"3,096",97,22,12,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"3,675",0,"3,096",0
23,Córdoba,23168, Chimá,Córdoba,Manuel De los Reyes Pacheco, Juan Pascual Custode Vivanco,"15,304",553,386,0,13,0,13,476,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,56,0,5,5,170,0,0,0,0,0,0,0,76,308,8,363,196,3,4,63,0,30,19,85,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,85,0
23,Córdoba,23182, Chinú,Córdoba,Manuel De los Reyes Pacheco, Teresa Salamanca De Avilez,"49,362","3,016","2,412",7,85,3,56,"2,793",232,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,444,103,0,1,82,468,0,0,0,0,0,222,87,271,996,32,"1,715",941,5,7,269,1,55,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,947,163,0,0
23,Córdoba,23189, Ciénaga De Oro,Córdoba,Manuel De los Reyes Pacheco, Alejandro Javier Mejía Castaño,"66,703","2,266","1,667",6,12,1,34,"2,060",226,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,156,0,4,1,443,0,0,0,4,2,0,0,196,744,34,"1,443",902,6,7,211,0,71,135,887,16,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,909,0,887,0
23,Córdoba,23300, Cotorra,Córdoba,Manuel De los Reyes Pacheco, Luis Alejandro Doria Llorente,"15,513","2,079","1,778",1,77,1,38,"2,014",102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,276,93,0,7,0,381,0,0,0,0,0,0,0,111,430,23,"1,296",700,0,0,122,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0
23,Córdoba,23350, La Apartada,Córdoba,Manuel De los Reyes Pacheco,Nelys Piedad Romero De Aguas,"15,766","5,061","3,992",5,73,3,42,"5,126",155,1,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,11,5,820,194,0,1,0,"1,024",0,0,0,27,22,207,21,484,"1,889",86,"2,911","1,543",4,6,316,0,3,0,0,24,12,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,"1,549",0,0,0
23,Córdoba,23417, Lorica,Córdoba,Manuel De los Reyes Pacheco,Nancy Sofía Jattin Martínez,"119,838","3,460","2,604",15,97,1,31,"3,150",338,0,2,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,2,459,286,0,3,343,407,2,0,0,0,0,33,10,392,"1,383",63,"2,546","1,553",12,16,537,1,131,297,"1,734",26,6,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"1,568",0,"1,734",0
23,Córdoba,23419, Los Córdobas,Córdoba,Manuel De los Reyes Pacheco,Juan Carlos Yances Padilla,"25,208","4,522","3,671",0,6,0,16,"4,460",116,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,3,523,128,0,5,0,657,0,0,0,0,0,0,0,523,"2,065",81,"3,084","1,897",6,7,524,1,182,130,699,52,10,5,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,905",0,699,0
23,Córdoba,23464, Momil,Córdoba,Manuel De los Reyes Pacheco,Érika Patricia Díaz Mézquida,"15,074",757,591,11,59,1,0,665,73,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16,0,1,1,66,1,0,0,0,0,0,0,57,218,8,390,248,1,1,84,0,0,61,361,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,361,0
23,Córdoba,23466, Montelíbano,Córdoba,Manuel De los Reyes Pacheco,Francisco Daniel Alean Martínez,"85,012","36,868","31,990",147,"3,002",39,64,"37,715",890,6,2,0,1,0,370,1,"20,606","14,738","3,495",8,"5,965","24,206",0,0,0,0,0,65,14,"3,389","1,666",0,18,535,"4,584",59,0,0,102,68,620,282,"5,415","20,246",683,"40,442","23,235",45,58,"5,254",5,430,"2,083","10,457",143,36,12,82,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,351,"23,293",0,"10,457",0
23,Córdoba,23555, Planeta Rica,Córdoba,Manuel De los Reyes Pacheco,Gilberto Ramiro Montes Villalba,"68,309","12,669","10,218",3,28,5,171,"12,133",745,3,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,3,"1,753",831,0,30,131,"2,499",2,0,0,37,28,0,0,"1,033","4,225",169,"8,275","4,755",38,48,943,8,193,915,"5,196",73,8,17,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"4,803",348,"5,196",0
23,Córdoba,23570, Pueblo Nuevo,Córdoba,Manuel De los Reyes Pacheco, Ovidio Miguel Hoyos Paternina,"40,129","4,131","3,485",15,31,2,7,"4,052",159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,475,158,0,3,31,627,0,0,0,0,0,258,45,298,"1,197",54,"3,525","2,020",4,5,242,0,46,160,861,20,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,"2,025",152,861,0
23,Córdoba,23574, Puerto Escondido,Córdoba,Manuel De los Reyes Pacheco,Cristilda María Marsiglia Hernández,"30,923","2,432","2,003",4,245,2,19,"2,345",130,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,410,141,0,4,0,556,1,0,0,0,0,0,0,304,"1,115",58,"1,884","1,058",6,7,270,0,60,89,560,12,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,066",0,560,0
23,Córdoba,23580, Puerto Libertador,Córdoba,Manuel De los Reyes Pacheco,Espedito Manuel Duque Cuadrado,"50,755","35,304","29,503",6,49,2,27,"36,320",411,75,1,0,1,0,16,1,"13,254","10,593","2,685",1,"3,062","16,341",0,0,0,0,0,55,23,"4,357",569,0,5,105,"4,878",7,0,0,17,4,"1,531","1,034","3,699","13,243",378,"31,583","19,313",19,24,"1,871",4,404,425,"2,850",225,42,29,126,21,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1,038","19,337",92,"2,850",0
23,Córdoba,23586, Purísima,Córdoba,Manuel De los Reyes Pacheco,Daniel Eduardo López Palencia,"15,142",882,676,1,30,1,0,828,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,98,26,0,3,5,122,1,0,0,0,0,0,0,62,256,8,496,277,1,1,68,0,0,18,157,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,157,0
23,Córdoba,23660, Sahagún,Córdoba,Manuel De los Reyes Pacheco, Baldomero José Villadiego Carrascal,"90,274","5,448","4,140",44,284,13,31,"4,954",542,1,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,798,269,0,4,496,583,0,0,0,13,9,0,0,390,"1,511",67,"3,594","1,961",9,12,594,5,102,463,"2,815",22,6,2,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"1,973",0,"2,815",0
23,Córdoba,23670, San Andrés De Sotav,Córdoba,Manuel De los Reyes Pacheco, Sergio Rafael Romero Basilio,"45,006","3,111","2,025",6,34,21,17,"2,907",229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,369,167,0,1,43,495,1,0,0,0,0,0,0,197,823,33,"1,271",765,6,8,232,1,76,280,"1,485",7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,"1,485",0
23,Córdoba,23672, San Antero,Córdoba,Manuel De los Reyes Pacheco,Dennys Chica Fuentes,"32,526",830,601,1,49,2,21,691,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,141,125,0,9,15,261,0,0,0,0,0,284,51,132,466,27,553,295,3,4,164,2,19,74,523,30,4,4,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,299,256,523,0
23,Córdoba,23675, San Bernardo Del Vi,Córdoba,Manuel De los Reyes Pacheco, Elber Luis López López,"35,518","1,684","1,183",0,9,0,10,"1,579",113,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,118,59,0,0,30,152,0,0,0,0,0,0,0,128,489,23,"1,055",606,4,6,200,0,5,71,373,8,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,373,0
23,Córdoba,23678, San Carlos,Córdoba,Manuel De los Reyes Pacheco, Víctor Manuel Valverde Pérez,"27,858","1,840","1,356",6,24,3,13,"1,764",124,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,286,88,0,1,26,357,0,0,0,0,0,0,0,261,919,31,"1,563",945,7,9,300,0,84,76,526,14,2,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,526,0
23,Córdoba,23682, San José De Uré,Córdoba,Manuel De los Reyes Pacheco,Luis José González Acosta,"11,357","6,135","4,825",364,"1,576",1,4,"6,154",134,2,0,2,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,17,4,"1,637",410,0,12,58,"2,007",0,0,0,0,0,0,0,661,"2,528",76,"3,364","1,583",2,3,349,0,12,0,0,6,1,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,"1,586",0,0,0
23,Córdoba,23686, San Pelayo,Córdoba,Manuel De los Reyes Pacheco,María Alejandra Forero Pareja,"44,530","6,011","4,354",1,2,5,58,"5,807",350,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,760,156,0,1,18,918,0,0,0,9,16,0,0,459,"1,741",71,"3,768","2,174",20,25,457,1,95,347,"1,843",48,18,3,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"2,199",27,"1,843",0
23,Córdoba,23807, Tierralta,Córdoba,Manuel De los Reyes Pacheco,Fabio Leonardo Otero Avilez,"104,817","44,003","35,097",18,235,8,386,"44,403","1,311",44,5,0,5,0,57,1,"20,862","17,449","2,474",0,"5,676","25,599",0,0,0,0,0,63,48,"3,269","1,135",0,12,"1,696","2,772",22,0,0,19,25,"1,149",352,"5,278","17,910",615,"35,386","21,764",127,163,"2,675",5,267,"1,861","10,110",230,45,46,114,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,377,"21,927",200,"10,110",0
23,Córdoba,23815, Tuchín,Córdoba,Manuel De los Reyes Pacheco, Norys Del Carmen Hernández Velásquez,"39,511","1,175","1,037",7,627,10,39,"1,003",141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,228,77,0,1,49,258,0,0,0,0,0,0,0,129,525,19,796,467,2,3,148,0,111,0,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0
23,Córdoba,23855, Valencia,Córdoba,Manuel De los Reyes Pacheco,José Ignacio Gómez Ramos,"44,946","25,054","20,596",4,44,2,151,"25,450",366,0,11,0,0,0,14,1,"14,009","11,952",993,2,"4,337","17,284",0,0,0,0,0,21,4,"1,872",515,0,3,574,"1,816",6,0,0,4,3,324,54,"2,874","10,629",438,"23,674","14,723",35,44,"2,412",12,561,"1,054","5,625",295,57,72,137,24,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,57,"14,768",0,"5,625",0
17,Caldas,17001, Manizales,Eje Cafetero,Omar Alonso Torres Sánchez,Octavio Cardona Leon,"398,830","32,091","24,673",298,471,69,"1,785","21,530","10,347",36,210,51,80,0,158,1,"32,164","18,965","5,086",80,"15,016","39,147",0,0,0,0,0,5,12,"2,943","1,486",0,29,"1,776","1,381","1,356",0,0,84,68,0,0,"8,030","24,926",741,"13,707","7,805",68,85,"5,073",21,"1,259","3,653","26,136",183,58,16,90,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,"7,889",0,"26,136",0
17,Caldas,17013, Aguadas,Eje Cafetero,Omar Alonso Torres Sánchez,Oscar Jonny Zapata Ortiz,"21,653","2,553","1,861",15,38,6,18,"2,123",553,9,16,3,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,480,288,0,0,27,742,0,0,0,0,0,0,0,290,"1,023",70,"1,541",799,5,6,372,5,1,353,"2,614",29,8,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0,"2,614",0
17,Caldas,17042, Anserma,Eje Cafetero,Omar Alonso Torres Sánchez,Jennie De Jesús Betancur Calvo,"33,535","3,066","2,399",5,75,6,64,"2,463",768,4,17,3,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,6,452,306,0,7,1,765,0,0,0,0,0,0,0,358,"1,277",61,"1,714",982,7,9,353,10,21,0,0,26,7,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,0,0
17,Caldas,17050, Aranzazu,Eje Cafetero,Omar Alonso Torres Sánchez,Jorge William Ruiz Ospina,"11,164",751,602,3,26,3,5,642,172,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,61,0,2,0,148,0,0,0,0,0,0,0,68,240,15,406,214,2,2,103,4,16,152,"1,286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,"1,286",0
17,Caldas,17088, Belalcázar,Eje Cafetero,Omar Alonso Torres Sánchez,Jahir De Jesús Álvarez,"10,651",764,585,8,29,2,0,713,83,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,118,58,0,0,17,159,0,0,0,0,0,0,0,134,555,43,500,314,0,0,116,0,1,53,360,12,2,3,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,314,0,360,0
17,Caldas,17174, Chinchiná,Eje Cafetero,Omar Alonso Torres Sánchez,Sergio López Arias,"51,076","2,323","1,854",4,40,5,65,"1,922",416,0,1,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,3,299,311,0,2,1,617,0,0,0,8,6,0,0,387,"1,369",57,"1,413",756,5,7,395,2,134,0,0,20,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,763,0,0,0
17,Caldas,17272, Filadelfia,Eje Cafetero,Omar Alonso Torres Sánchez,German Zuluaga Duque,"10,713",410,290,4,27,1,8,207,206,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,49,0,1,0,125,1,0,0,0,0,0,0,51,132,6,99,39,0,0,55,0,0,0,0,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
17,Caldas,17380, La Dorada,Eje Cafetero,Omar Alonso Torres Sánchez,Diego Pineda Álvarez,"77,735","10,011","7,991",25,48,25,324,"8,887","1,131",10,21,5,2,0,18,1,"8,422","3,469","3,143",0,"4,008","10,620",0,0,0,0,0,5,2,"1,743","1,001",0,13,62,"2,704",14,0,0,21,11,0,0,"3,123","9,181",525,"6,317","3,200",26,35,"1,626",22,999,0,0,89,45,4,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"3,235",0,0,0
17,Caldas,17388, La Merced,Eje Cafetero,Omar Alonso Torres Sánchez,Carlos Quintero Álvarez,"5,281",653,508,1,177,1,2,596,103,0,1,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,138,74,0,0,21,194,0,0,0,0,0,0,0,88,275,17,437,207,0,0,127,6,0,125,843,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,843,0
17,Caldas,17433, Manzanares,Eje Cafetero,Omar Alonso Torres Sánchez,Carlos Enrique Botero,"22,947","2,774","2,066",7,5,8,32,"2,464",347,12,5,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,452,252,0,3,61,648,0,0,0,0,0,0,0,455,"1,435",104,"1,004",425,3,4,382,2,21,0,0,15,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0
17,Caldas,17442, Marmato,Eje Cafetero,Omar Alonso Torres Sánchez,Julio Vargas Chica,"9,214",194,115,0,3,0,3,150,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,40,51,0,0,2,89,0,0,0,0,0,0,0,41,137,5,179,94,2,3,61,1,1,65,435,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,435,0
17,Caldas,17444, Marquetalia,Eje Cafetero,Omar Alonso Torres Sánchez,Luis Carlos Betancourt Florez,"15,006","7,139","4,672",12,30,12,11,"7,201",327,2,2,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,936,136,0,2,48,"1,026",0,0,0,0,0,128,10,724,"2,421",170,"2,080","1,079",5,6,691,1,92,210,"1,302",25,6,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"1,085",209,"1,302",0
17,Caldas,17446, Marulanda,Eje Cafetero,Omar Alonso Torres Sánchez,Nicolás De Jesús Giraldo Gómez,"3,393","1,172",934,43,303,1,8,"1,216",84,4,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280,80,0,0,87,274,0,0,0,0,0,0,0,122,351,15,466,207,0,0,71,0,0,16,108,7,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,207,0,108,0
